update_index,mean_policy_entropy
1,2.4812866846720376
2,2.480970160905705
3,2.4814343344081533
4,2.481194680197197
5,2.481198974277662
6,2.4812086170369927
7,2.4811188032229743
8,2.481316098979875
9,2.481146229637994
10,2.4811881420224213
11,2.481233517328898
12,2.4811878315238065
13,2.4811572199282437
14,2.4811425636976194
15,2.481082386440701
16,2.4810288713333453
17,2.481142086452908
18,2.4813946278198906
19,2.481224162237985
20,2.4812191020358694
21,2.481199657917023
22,2.48079266638126
23,2.4812723181464453
24,2.4808582982351615
25,2.4809411297673765
26,2.4810146147554573
27,2.4812634989272717
28,2.4812100296435147
29,2.4810236909172754
30,2.4812878237830267
31,2.4807486967606978
32,2.4806408736170553
33,2.4807816516785395
34,2.4807017147541046
35,2.480783780415853
36,2.4809440450465425
37,2.480698347091675
38,2.480892839639083
39,2.48075414211192
40,2.4806293894847236
41,2.4808301722749753
42,2.4804783967825084
43,2.4807503677549816
44,2.480842434630102
45,2.480942132521649
46,2.4806907176971436
47,2.480983891270377
48,2.480583732778376
49,2.480712913885349
50,2.4808259451830827
51,2.480459663000974
52,2.480861196517944
53,2.4805937180152307
54,2.4804892539978027
55,2.4805028146627
56,2.4805852382079414
57,2.480662171657269
58,2.4801775316397348
59,2.4802150025087246
60,2.4805917263031008
61,2.4804548561573028
62,2.4800692250331244
63,2.4801378970922427
64,2.4798816580038805
65,2.480229014700109
66,2.4800864174252464
67,2.4801307754083113
68,2.4802345434824624
69,2.4799054811398187
70,2.480239291523778
71,2.4798025763951816
72,2.4798608732223513
73,2.4792590400447017
74,2.4794050297647154
75,2.4795427459936876
76,2.479549837112427
77,2.479239214298337
78,2.479384422302246
79,2.479135741127862
80,2.479183813420738
81,2.4786070610614535
82,2.478722949822744
83,2.479220400465296
84,2.4787906465076266
85,2.4787078310803667
86,2.4789635287390817
87,2.4788068101761187
88,2.478363783463188
89,2.478677962137305
90,2.4783866022314345
91,2.4782888130708174
92,2.478333130115416
93,2.4784485953194753
94,2.477998363728426
95,2.477909935845269
96,2.4781776163313123
97,2.478330521356492
98,2.4774595419565837
99,2.47752516468366
100,2.4774405489797178
101,2.4778953917483064
102,2.47770047742267
103,2.477301154817854
104,2.477818086743355
105,2.477385941972124
106,2.4775729693618476
107,2.4775076707204184
108,2.4768993746150625
109,2.4773672845628525
110,2.476913495939605
111,2.476697160842571
112,2.476456538490627
113,2.476533418351954
114,2.476876163482666
115,2.4762310286362967
116,2.4762518779904235
117,2.4760646353597227
118,2.4758183711614365
119,2.475886106491089
120,2.4761059999465944
121,2.4758990625055826
122,2.47593645427538
123,2.475485823772572
124,2.4757817298808
125,2.4753399216211758
126,2.4747965957807456
127,2.474426367703606
128,2.475003025748513
129,2.474512227376302
130,2.4744649113349193
131,2.4738618638780383
132,2.474375790240718
133,2.4739636533400593
134,2.4734509338935218
135,2.473661014011928
136,2.4736113299926124
137,2.473164066672325
138,2.473275366036788
139,2.4726305770874024
140,2.472185362940249
141,2.4725213283445777
142,2.472579632865058
143,2.4716336824456038
144,2.471713239071416
145,2.4719273155810786
146,2.471872085748717
147,2.471365439891815
148,2.4708756456772485
149,2.470424449002301
150,2.4706979592641196
151,2.469750781059265
152,2.4702363180559734
153,2.469880689745364
154,2.469532863149103
155,2.4698829288068027
156,2.46898466569406
157,2.468929391437107
158,2.4687835837519447
159,2.46852424621582
160,2.468420262032367
161,2.4675543889766787
162,2.467667888511311
163,2.4669389152526855
164,2.466802486351558
165,2.467111806480252
166,2.4664595127105713
167,2.466369411219721
168,2.4660521071890127
169,2.46529163484988
170,2.463787656563979
171,2.4636363253301505
172,2.464538038993368
173,2.4633589520746346
174,2.4630967896917593
175,2.4634763499101004
176,2.4619574435921603
177,2.4622843523283264
178,2.4628869046767554
179,2.4631717638535933
180,2.4616207849411738
181,2.462157761796992
182,2.4612636363252682
183,2.460612206459045
184,2.4603849819728305
185,2.459902792560811
186,2.4599498043889585
187,2.4599103484042857
188,2.4600175268509807
189,2.4597264595751493
190,2.4577601296561107
191,2.459450569558651
192,2.459384308920966
193,2.4578839584633156
194,2.4567171987497582
195,2.456773461235894
196,2.458028134177713
197,2.456042719822304
198,2.4545413008276022
199,2.4555278539657595
200,2.45428988608447
201,2.454906541109085
202,2.454449428452386
203,2.4528143659551094
204,2.453381129673549
205,2.4524820414456454
206,2.453155608610673
207,2.45237024307251
208,2.4506847154010427
209,2.4525086879730225
210,2.4519717693328857
211,2.4507265996932985
212,2.4493329191207884
213,2.4507276487350462
214,2.4480782020382765
215,2.4490093326568605
216,2.449025217975889
217,2.4490232944488524
218,2.447821150020677
219,2.4479094960472803
220,2.4479910181118893
