update_index,mean_policy_entropy
1,2.4823038975397744
2,2.4822602400908598
3,2.482398438453674
4,2.4824144393205643
5,2.4822628498077393
6,2.4818283931629077
7,2.4820008566885283
8,2.4817832289515316
9,2.481601684521406
10,2.4819918314615887
11,2.4816563622704866
12,2.4813261926174164
13,2.481322322572981
14,2.4811295540102067
15,2.481169283390045
16,2.4810805184500557
17,2.4808830056871685
18,2.4802481518235315
19,2.4806247263243706
20,2.4805594757199287
21,2.4801311075687407
22,2.480081374304635
23,2.4800914417613638
24,2.4795868396759033
25,2.479622320695357
26,2.479164175085119
27,2.4792675427028112
28,2.4790668609814768
29,2.4787184941141227
30,2.4782735764980317
31,2.4782950128827776
32,2.4777530630429587
33,2.477358634655292
34,2.476966927691204
35,2.4766446454184394
36,2.476458149987298
37,2.4761105650349666
38,2.475786328315735
39,2.475439156804766
40,2.4748790553121855
41,2.474086708492703
42,2.4735287502408028
43,2.4738613283911417
44,2.474258392087875
45,2.4725951637540544
46,2.4720653370022774
47,2.471084672051507
48,2.4702123473672306
49,2.469404436647892
50,2.469173398282793
51,2.4675412237644196
52,2.467151357067956
53,2.465946831201252
54,2.465119874838627
55,2.4642812432469547
56,2.462834358215332
57,2.4609410271925083
58,2.4625769012114582
59,2.4610585371653237
60,2.459829489390055
61,2.457258527929133
62,2.45857850966915
63,2.4570275086622972
64,2.4552562509264266
65,2.4530590396178398
66,2.451166958422274
67,2.45030415058136
68,2.449545342581613
69,2.446213618568752
70,2.442464729634727
71,2.4403846876961843
72,2.4387747680439666
73,2.438445950809278
74,2.434577508976585
75,2.4319590891108795
76,2.429154464176723
77,2.427933047799503
78,2.421551851125864
79,2.4213853591197245
80,2.4216692587908577
81,2.414032459259033
82,2.4128249632684806
83,2.408527285712106
84,2.405960155857934
85,2.4007791459560393
86,2.398386749061378
87,2.3894588570845756
88,2.388810520822352
89,2.384997934103012
90,2.3794408095510384
91,2.378672685378637
92,2.371867265456762
93,2.3672994242774115
94,2.36161790824518
95,2.3595931835663624
96,2.3509468376636504
97,2.34454814399161
98,2.3332017689216427
99,2.3316743595655574
100,2.3217717549380135
101,2.3097954364050004
102,2.3004805280807172
103,2.296146512031555
104,2.2814414447004143
105,2.2769131834914043
106,2.270376321431753
107,2.254840967606525
108,2.244623690116696
109,2.2467211513984493
110,2.239604377746582
111,2.2284893478666032
112,2.2161496781014107
113,2.218781285169648
114,2.1980663992109752
115,2.187742361208288
116,2.1829144273485457
117,2.1829004595356603
118,2.1436502467031064
119,2.142360109090805
120,2.1331312537193297
121,2.1167115907411316
122,2.108971106700408
123,2.115396445138114
124,2.095179269953472
125,2.082785286686637
126,2.092504732949393
127,2.083074311952333
128,2.084386169910431
129,2.0778392658514133
130,2.0589389027775944
131,2.041344753720544
132,2.027670269662684
133,2.0541425546010337
134,2.0478801256731938
135,2.0402650510942615
136,2.0329020420710244
137,2.036851492795077
138,2.0332026705145836
139,2.006446979766668
140,2.021198624372482
141,2.0176479816436768
142,2.0420826644432255
143,2.050530448104396
144,2.0357998818159104
145,2.039361854394277
146,2.0290068119764326
147,2.0213093203167585
148,2.0191008433317528
149,1.9968548096143282
150,2.003390499949455
151,1.9903298682636685
152,1.9754887433613049
153,1.963597479988547
154,1.9469280649315228
155,1.940830683708191
156,1.9407664995927076
157,1.9271399088394947
158,1.9292822378437693
159,1.937867576167697
160,1.917202375437084
161,1.9363849624510734
162,1.9053654419748407
163,1.917496477302752
164,1.9177427887916565
165,1.8986311852931976
166,1.912175784940305
167,1.909406071485475
168,1.8911767965409814
169,1.914466389020284
170,1.9236755520105362
171,1.9191437309438533
172,1.9190414241842322
173,1.922453610669999
174,1.8960456252098083
175,1.9045132786728616
176,1.8804655415671212
177,1.904310371194567
178,1.885928648890871
179,1.8857019066810607
180,1.8902733698487282
181,1.8792721060189335
182,1.8948361374611078
183,1.8884417540148686
184,1.8833156757884555
185,1.8984036073088646
186,1.9134657749762902
187,1.9056618882388603
188,1.9093751990517904
189,1.9072876863701398
190,1.9049165844917297
191,1.8672250755901993
192,1.876789859363011
193,1.9088094524435095
194,1.938500017654605
195,1.9281364553853084
196,1.9347759673469944
197,1.9490723609924316
198,1.9529670883308758
199,1.9106524376308216
200,1.9748177751898766
201,1.898588412686398
202,1.9307544767856597
203,1.94702271534049
204,1.8926566210058
205,1.9116318941116333
206,1.916929230093956
207,1.9313181842245706
208,1.938662624359131
209,1.9128479524092241
210,1.9568454757028697
211,1.895372744529478
212,1.9458358174278623
213,1.9397609159350395
214,1.9242791930834453
215,1.944343192236764
216,1.9428532355361514
217,1.89857104089525
218,1.8670836528142294
219,1.882520968573434
220,1.9073149889707566
