update_index,mean_policy_entropy
1,2.481784000116236
2,2.4815206344311056
3,2.481350403082998
4,2.4811878005663552
5,2.481029404534234
6,2.4808858036994934
7,2.4806669916425435
8,2.4805217451519437
9,2.4803775636161247
10,2.4804327417822445
11,2.4803518815474077
12,2.480283486843109
13,2.4803124997350903
14,2.480438399959255
15,2.4804932520939755
16,2.4805610179901123
17,2.4804521560668946
18,2.480263433148784
19,2.480127909604241
20,2.480105390915504
21,2.4800167160649456
22,2.4797807216644285
23,2.4796596123622012
24,2.479520050684611
25,2.4793427765369414
26,2.4791578429085868
27,2.478884422417843
28,2.4787134112733784
29,2.478462052345276
30,2.477981680317929
31,2.477656098774501
32,2.477391816675663
33,2.4770747343699138
34,2.476598101693231
35,2.476113193175372
36,2.47579519888934
37,2.4757005870342255
38,2.4750710914009497
39,2.4751526628221785
40,2.4745873664987497
41,2.4746288458506265
42,2.4738539489539892
43,2.473470278084278
44,2.472645138439379
45,2.4719263689858573
46,2.4717686995863914
47,2.471087486315996
48,2.4700805198314577
49,2.4686666309833525
50,2.4682723954319954
51,2.4665983584192066
52,2.464957550593785
53,2.4640898168087007
54,2.4632867220285775
55,2.4612466975262293
56,2.4583941850906763
57,2.4559356162422583
58,2.4544259247026945
59,2.451921074013961
60,2.448911255056208
61,2.4448968887329103
62,2.4425451825646793
63,2.4391161974738624
64,2.436959373323541
65,2.432695413890638
66,2.431203490495682
67,2.427060669118708
68,2.4217516561833823
69,2.4190408956436884
70,2.4198694365365165
71,2.414946668288287
72,2.404997788942777
73,2.404018947952672
74,2.394133915772309
75,2.389623572951869
76,2.3831246670554664
77,2.3723516640839755
78,2.365987706828762
79,2.3582304508789727
80,2.350465774536133
81,2.348307840751879
82,2.3272993087768556
83,2.326649632718828
84,2.3174524683701363
85,2.318078418110692
86,2.3195527292067006
87,2.31144869989819
88,2.2950520748045387
89,2.290412777662277
90,2.289511249178932
91,2.267195395934276
92,2.2704812735319138
93,2.2564800018217506
94,2.25429918215825
95,2.242566088835398
96,2.230185604095459
97,2.2271590660779905
98,2.203469918324397
99,2.191003962566978
100,2.1708355989211645
101,2.162947530331819
102,2.1683631227129982
103,2.137169786401697
104,2.1291445744665047
105,2.1406088292598726
106,2.1137805461883543
107,2.1271692156791686
108,2.1140074175457624
109,2.102255016565323
110,2.122125875118167
111,2.1038851065513415
112,2.111918872052973
113,2.1246092902289497
114,2.124325478949198
115,2.1076883978959993
116,2.115052077828384
117,2.117393045890622
118,2.108617443508572
119,2.113243246078491
120,2.132443689164661
121,2.1180969299154078
122,2.129400224220462
123,2.1104659220067465
124,2.115021288394928
125,2.1062676509221396
126,2.1018188166063885
127,2.0892986920144825
128,2.0890321897905926
129,2.0890871349133944
130,2.090165312697248
131,2.077132468753391
132,2.0657623608907065
133,2.0807267049463785
134,2.0524463653564453
135,2.041602635383606
136,2.0321808201926097
137,2.0257274905840554
138,2.0093663016030954
139,2.011805435506309
140,1.9974983958970933
141,1.9892978354504234
142,1.9711571724518486
143,1.9755911889829134
144,1.9667945516870378
145,1.9651028773723505
146,1.9805959179287864
147,1.9521946233251821
148,1.9661010870566735
149,1.9688602711292023
150,1.9650142225954268
151,1.9746653965541294
152,1.9834854354461033
153,1.9779495489902985
154,1.9783506655111545
155,1.9774789270900546
156,1.9951255353721413
157,1.9788618683815002
158,1.9890790991485119
159,2.0051151569499526
160,2.017817520513767
161,2.018275600213271
162,2.0171965020043507
163,2.020086967282825
164,2.021379246030535
165,2.0238248868422075
166,2.0344408167169448
167,2.026395847922877
168,2.0136740803718567
169,2.027654950008836
170,2.021379648252975
171,2.0397980967346503
172,2.0247887637880115
173,2.0300427323037926
174,2.0286814716127184
175,2.03964191529809
176,2.0157972284265466
177,2.0366396248340606
178,2.0186253755520553
179,2.040425448314003
180,2.044005642766538
181,2.02654276824579
182,2.04911818711654
183,2.039677819609642
184,2.041950196754642
185,2.0477488507395205
186,2.056344485282898
187,2.0413849499167465
188,2.0658153783191335
189,2.0621451010575167
190,2.0822172335215976
191,2.0438012498797793
192,2.069374728770483
193,2.082924155301826
194,2.07229029300601
195,2.0762443796117256
196,2.0652705241333353
197,2.0690036785034907
198,2.084347280589017
199,2.0645024959857645
200,2.091021701346996
201,2.0407357613245645
202,2.060781174584439
203,2.05933277027027
204,2.1011533911029496
205,2.1024951909450773
206,2.103178234987481
207,2.0737852567718145
208,2.094419083944181
209,2.100897203792225
210,2.089770268826258
211,2.084903691496168
212,2.105459925863478
213,2.10107420520349
214,2.1110877965358976
215,2.082261251240242
216,2.113560790711261
217,2.0783692243936898
218,2.1073235938715382
219,2.1287193504663615
220,2.1009851771852244
