update_index,mean_policy_entropy
1,2.4810437808434167
2,2.4811048691089335
3,2.480873727798462
4,2.4808435377321745
5,2.4805630104882375
6,2.4804954995279727
7,2.480291876138425
8,2.480086536407471
9,2.4797602835155668
10,2.4798417886098227
11,2.479752232388752
12,2.479620827568902
13,2.479661966891999
14,2.479619675212436
15,2.4793884701199
16,2.4793166930858908
17,2.4791135291258493
18,2.4789170165394627
19,2.4787086829161034
20,2.4786931503386724
21,2.4782735854387283
22,2.4780066520609756
23,2.4777825355529783
24,2.47761793039283
25,2.4773500306265697
26,2.4768274564009447
27,2.476510098639955
28,2.476179219427563
29,2.4757953934047534
30,2.475280983881517
31,2.47478298499034
32,2.474042688097273
33,2.4736147995652824
34,2.4731338800385942
35,2.472721923072383
36,2.471883590831313
37,2.4712870753541285
38,2.4703301215658384
39,2.4695270902970257
40,2.4689666518458613
41,2.468107196417722
42,2.467137018839518
43,2.4662144233783088
44,2.4653949971292533
45,2.4646733370694247
46,2.4638844273307106
47,2.462187422173364
48,2.460555921901356
49,2.4587324053742163
50,2.4575041876898873
51,2.456226564370669
52,2.454453083933616
53,2.4515590402815075
54,2.4490617284407983
55,2.4471335140141575
56,2.444464421272278
57,2.4423568622738707
58,2.43912834050704
59,2.43600064654683
60,2.4337476789951324
61,2.4315310174768623
62,2.4283363540967304
63,2.4248519264734707
64,2.422001832868995
65,2.4189063386714205
66,2.4152952019984903
67,2.4127900513735683
68,2.405694468076839
69,2.4045598374472723
70,2.401117285092672
71,2.3967575723474677
72,2.3911023031581533
73,2.3893083917333726
74,2.3811787391195494
75,2.3790718527401196
76,2.3755426060069693
77,2.3714424000411736
78,2.3635426467319705
79,2.358173037568728
80,2.3558476793354957
81,2.348360300064087
82,2.3442524063343906
83,2.3386373611596913
84,2.3329399824142456
85,2.3298139572143555
86,2.328067502975464
87,2.3221794524282777
88,2.32099665586765
89,2.3157419647489275
90,2.3083166296665487
91,2.3009759114713084
92,2.2954189170490613
93,2.2869327114178586
94,2.282512770142666
95,2.275951171407894
96,2.2721023379631764
97,2.267295709023109
98,2.2515249919891356
99,2.2555617767831553
100,2.252559703693055
101,2.243193750198071
102,2.242056571520292
103,2.2325457820185908
104,2.2264922903134274
105,2.219993091546572
106,2.2121988062588676
107,2.2069819648310824
108,2.206264571139687
109,2.205232488697973
110,2.1981298570279724
111,2.1975323108204625
112,2.1814176771375866
113,2.1825128555297852
114,2.1710379785961575
115,2.158909281094869
116,2.1660598494789816
117,2.1539561223983763
118,2.144420802593231
119,2.152663806389118
120,2.1371417393287024
121,2.130400087319168
122,2.1311993078751996
123,2.1351602269757177
124,2.1312806749343873
125,2.097974532842636
126,2.1090054557873654
127,2.100633311778941
128,2.110848560171612
129,2.0958040754000344
130,2.080354792006472
131,2.084574890136719
132,2.07737869482774
133,2.068217637403956
134,2.057473324239254
135,2.0611627645659865
136,2.031894368945428
137,2.0335546683292
138,2.033450772177498
139,2.0197629235007546
140,2.025977239274142
141,2.003276962658455
142,2.0000852665730884
143,1.988486187499866
144,1.981613019679455
145,1.9862380352887241
146,1.9676358077837073
147,1.9418170296627542
148,1.941436587310419
149,1.942967407978498
150,1.952258358001709
151,1.936931033929189
152,1.9387203072601895
153,1.9364937341438149
154,1.9331640766022054
155,1.946807116878276
156,1.9411255414025825
157,1.9375775989733244
158,1.9362039098552628
159,1.9336261538898243
160,1.9340995127956073
161,1.9497327129795867
162,1.9484499033008302
163,1.955160487156648
164,1.9361703793207805
165,1.9513460937535987
166,1.9488742858805554
167,1.9625023415214138
168,1.954999327659607
169,1.9472898199008062
170,1.9576788728053753
171,1.9552739834785462
172,1.9611333195979779
173,1.9428471644719443
174,1.9503172687862231
175,1.9605108542101723
176,1.9675778219333062
177,1.9691737998615613
178,1.966539754317357
179,1.9624644978004588
180,1.9766705227749688
181,1.979105884174131
182,1.935471722954198
183,1.9567401309808095
184,1.9773584412676948
185,1.9906675958633422
186,1.9920176477993237
187,1.9796002751491109
188,1.9726725681772772
189,1.9777559143431642
190,1.9892786294221878
191,1.9868900179862976
192,1.9814964107104711
193,1.9935318870203835
194,1.9890223134238765
195,2.0110440275125336
196,1.9895424300974065
197,1.9790980909384934
198,1.9786942995200723
199,1.9825769795311823
200,1.9646469633629982
201,1.9815906615092838
202,1.9535740568087652
203,1.9470517972241277
204,1.9799634131518278
205,1.9349955390481388
206,1.9448372920354207
207,1.9489887091848586
208,1.9699819485346477
209,1.9479257883848968
210,1.9494220924377441
211,1.9710733365204374
212,1.9197266079761364
213,1.94564388692379
214,1.9486729764101798
215,1.928139078812521
216,1.9271248557737894
217,1.9129479606196564
218,1.9246649300610577
219,1.9035914407836065
220,1.9384067920538095
